label,text,_,text1,text2
46,traffic depot update study city red light camera fewer fatal accident traffic camera,,traffic depot update study of red light camera fewer fatal accident crash camera,traffic depot update study city police light camera signal fatal accident traffic camera
73,nyc feb entrepreneur fashion lover networkers join brightnight join,,nyc feb 11 fashion lover networkers join brightnight community,nyc tech entrepreneur fashion lover networkers jessica brightnight join
6,movie review rite anthony hopkins rite photo warner bros left explore,,movie reel rite anthony hopkins zombie photo warner bros left explore,movie review 2 anthony hopkins original photo warner bros left explore
49,espn nba celtic kendrick perkins knee surgery will season debut tuesday cavalier celtic,,espn nba celtic kendrick Norton knee surgery will season miss – cavalier celtic,espn nba celtic kendrick perkins knee surgery early on debut tuesday cavalier celtic
44,seriously wonder american overweight starbucks trenta cup unhealthy detail,,seriously wonder american overweight starbucks trenta coffee coffee detail,like making american overweight starbucks trenta cup unhealthy detail
38,venezuela chavez threatens seize bank efe president hugo chavez threatened expropriate venezuelan,,venezuela chavez threatens death over efe president hugo he threatened expropriate venezuelan,venezuela chavez threatens foreign bank efe president hugo chavez threatened kill venezuelan
35,disease health risk bed bug bite,,disease health risk bed snake bite,disease of risk bed bug bite
16,joe buck seat couldn accommodated super bowl,,joe buck seat couldn accommodated super flex,joe buck seat one accommodated super bowl
28,hawaii offer obama birth document honolulu jan upi bid quiet birthers hawaiian legisl,,hawaii offer obama birth center honolulu jan upi bid quiet birthers from police,new offer obama birth document honolulu jan upi bid on birthers hawaiian legisl
72,wall street set edge labour market data eyed gmt future dow jones,,wall street yields down labour market data eyed gmt future dow jones,wall street set edge global market green eyed gmt future dow jones
6,movie review rite movie moviereviews,,movie review rite of moviereviews,movie review rite cinema moviereviews
24,dead moscow airport explosion cnn,,dead moscow airport explosion photo,dead moscow site explosion cnn
39,lake shore drive closed blizzard,,lake shore drive into blizzard,lake shore site closed blizzard
78,tax proposed fund flood relief,,tax proposed fund flood program,tax proposed fund flood for
84,follow johnny mac jeanne pledge text drive,,follow johnny mac jeanne by text drive,follow johnny mac jeanne claire text drive
52,murray djokovic battle fill vacuum,,murray djokovic battle fill tank,murray djokovic battle of vacuum
56,christina aguilera defends fumbling national anthem super bowl,,christina Fowler defends fumbling win anthem super bowl,christina aguilera defends fumbling her title super bowl
60,ice scrutiny chipotle broadens,,ice scrutiny increasingly broadens,ice scrutiny... broadens
76,anton yelchin choked felicity jones mtv sundance celebrity photo booth,,anton yelchin choked felicity jones mtv sundance celebrity family slideshow,anton yelchin with felicity jones mtv sundance celebrity photo exhibit
3,robert kubica involved serious rallye accident,,robert kubica involved serious rallye issues,robert race involved serious rallye accident
59,protest yemen,,protest law,canada yemen
24,news uk foreign office urgently checking briton caught explosion rep,,news uk foreign inspectors urgently checking briton caught on rep,news uk foreign office urgently warnings briton weapon explosion rep
76,makeshift portrait studio sundance,,makeshift portrait i sundance,makeshift portrait and sundance
84,luster texting driving,,luster with driving,luster co driving
53,kinda wished lived life kim kardashian,,kinda wished lived be as kardashian,kinda wished it life kim kardashian
77,master scholarship international relation austria beasiswa scholarship,,master scholarship international relation austria social scholarship,master in international relation austria beasiswa scholarship
77,time thinking financial aid join fafsa day sunday dean,,time thinking and aid join fafsa at sunday dean,time thinking financial aid join fafsa day project ॥
6,rite review movie,,rite this movie,rite review online
42,pm pm hosting baited sea fishing contest prize st,,pm pm hosting open sea fishing contest prize st,pm pm hosting baited salmon fishing contest prize st
79,vw superbowl commercial imho winner sweet adorable,,vw superbowl commercial contest winner sweet adorable,vw 2004 commercial excellence winner sweet adorable
37,healthy weight loss acai berry bamadems acai berry ambria dealcenter,,healthy weight gained acai berry bamadems and berry ambria dealcenter,healthy mineral loss acai fruits bamadems acai berry ambria dealcenter
42,fly lt gt fishing lt gt film tour showing providing comfy winter escape,,fly lt gt air lt gt camping tour showing providing comfy winter escape,fly lt gt fishing lt gt resort tour showing providing comfy winter beach
37,acai berry health benefit weight loss improvement,,acai berry health benefit and loss improvement,acai berry health skills weight loss improvement
42,fishing delaware water gap national recreation area article delaware water gap national recreation,,fishing delaware water gap national recreation area article federal water gap area recreation,fishing delaware water tunnel national recreation history article delaware water gap national recreation
76,sundance film festival bing style check scene sundance film festival bing,,sundance film event bing style Movie scene sundance film festival bing,sundance film festival bing style rock scene sundance film festival 2013
79,status chevy cruze super bowl ad love superbowl commercial check imabzzagenr,,status chevy cruze super hero ad google superbowl commercial check imabzzagenr,status chevy the super bowl and love superbowl commercial check imabzzagenr
